,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,Y
25,-0.22842795489778933,2.896510269458064,1.226551265032856,-2.2552639787286286,0.160246512364849,-2.037575724028401,2.6366025076758643,1
26,1.661504584864749,2.838559178057359,1.2739875784293953,2.8821247619049,-0.7318884394932275,2.3008129971710547,4.568331891578033,2
27,0.19201946415080373,1.8143846342258874,2.0831785343349947,1.5601457085735684,0.6837799023351494,2.1093252081843445,0.18693001596424125,2
28,-2.3828441519114767,1.3369938615678199,-0.5116527911313979,0.06593663700800845,2.397592137725052,-0.6923165235936263,-1.9224894206385619,1
29,-1.4471775273295506,-1.2989588954951126,-0.5754674519531442,-1.4313891351507126,-0.8735853916984037,-1.1654949391194593,-2.1697792647802734,1
30,0.07251507112324751,1.7375433117718868,0.7774932006581974,0.31229709742840606,-1.1299401144286159,1.3714906137374923,2.5236355399746975,2
31,4.987193252568768,1.9930991442910757,3.4539465273237555,3.370160766841691,6.053204749582566,5.137604475876353,1.2661043606316802,3
32,2.054496224759875,3.8762870321072103,4.771161235761141,5.407138028469253,3.6245244857155385,3.2028639849840563,4.5943017063651554,4
33,3.299773273049509,2.433532556611225,2.8253234727728955,4.980186363347112,7.217713497396285,3.216854809953814,6.313934262220137,4
34,3.3964970965407817,4.202596389438832,6.08853347403744,3.352198953157914,3.3071473825642115,4.157127302170089,2.5285125395783337,4
35,0.5411289326336189,-0.7591503114447904,-1.0571037966132812,0.8369388945063373,-2.9426005335099776,-1.6014994716821276,-1.5505896994437425,1
36,4.446179781966541,5.36144722681539,5.859413584854118,3.9024457801580743,3.5305824697610184,3.9425697354238176,2.4890765306125227,4
37,3.881618221598006,-0.055694103608649126,-0.3519070193761822,-0.1660815622663514,5.511725912024538,1.632000640177045,3.6826360837091663,2
38,1.308879751570278,2.808523847322935,1.0439853280203464,1.1864713002093938,0.024449922850105513,3.7425836737314664,0.6222553853586462,1
39,-0.4656920950416711,1.6986991841493313,1.1161909114387276,2.662260176020226,-1.1154685245613083,0.41063400020636565,0.6586473095950245,1
40,1.27784343044899,3.4378258648868236,3.9458496466567103,2.4906183060048743,1.6273775119809835,4.241526157735493,3.674780528057715,3
41,-0.07162987845668574,-1.8792658600477188,-2.831379866876345,0.4952345190062276,-1.8871671798007021,-0.8768773769319209,2.8350617229423385,1
42,-3.2192258710109427,-1.0488239684651175,-2.148735612627847,2.4063955737485463,1.1150716410476271,-1.6416225407689087,-1.0943033228178733,1
43,-0.4817162974587228,0.7599507602803443,-3.0124053906850183,2.833169503758567,1.1914848546416443,0.3183841834293327,4.360375048606136,2
44,2.9647395930974043,2.2888610851625875,-0.7709500977001174,3.103517849488881,-1.5237674099100151,3.4821292199745617,-1.5979629961848476,2
45,5.996242124735909,7.019277929195539,5.09439898708535,4.2122987185868785,3.545866896125064,2.3754329013544013,4.518863728009918,4
46,4.383596336771221,1.9703362739831158,3.9109303298984406,5.087748027770289,5.078731390458264,6.648007480476001,5.213535339108762,4
47,0.18429613377999265,-2.109917139863342,0.729945406759365,-1.6003551116838712,1.1242470454213975,-1.2119049658585157,0.9770801322010126,1
48,4.548169024794741,0.3686503060577082,3.414340706207661,2.508650321861909,1.5844624733982107,3.2130860399698586,1.0698502993846863,3
49,3.1298648131805664,3.2138462451982424,1.2526008243709028,2.1435314107020065,1.7785201215424706,5.7816026312077575,2.9404362161851836,3
50,3.7527683423726548,3.482259928246655,3.478422536811965,1.5869398334168148,4.2578882557045326,2.287757030098302,5.574631618272995,3
51,5.5602015174937565,1.876988667029075,3.577816892419879,1.8589049891461038,5.241535779027137,4.261017625347725,3.8826466342376302,4
52,-1.1830620295831502,-1.4424864822682757,1.1026995247842617,-0.28214369760732677,0.02277111173457969,1.015867969596898,1.4858477892251742,1
53,6.107202439748465,3.4689035707727434,4.719158700466265,4.365128007070451,5.962406507568191,4.036279232412893,4.230859694417368,4
54,-0.521309678165939,-2.6393880099187954,0.6613139444746222,0.03573057481047903,-1.0510939185340553,0.33011258983796,-3.2156347807467065,1
55,3.285965240426643,3.7366751780976477,2.831982098545109,6.034181227369105,6.351412416723889,3.978231388650607,5.301311158937072,4
56,2.1046789247724123,2.6304204929047996,4.565237258672645,5.147790394791131,2.89653974765623,1.5441783222135508,2.4291483951670387,3
57,2.0776139404829084,6.283925578857933,2.4752241161389477,3.199893654278835,5.68669332903702,0.9242991648460548,1.399322136004412,2
58,1.105433372121613,-0.05583447626588833,-0.49547746426354144,0.8445377225047079,-0.5937291959441217,1.4732602764104223,2.5073263412647124,1
59,0.7198832102681992,0.27322053126858104,0.05669137889771897,-2.12987532950231,-0.874816000706381,1.7099040309279139,0.24926840697415031,1
60,1.5263468257634307,0.9732123142359841,2.9168568082749644,4.392196180015392,3.071446331238238,1.4290842840046818,3.329036915135276,2
61,-0.7242350953773518,-0.8800435977361084,-0.29259259636618284,-0.6365366949484919,-2.1476755082215395,-1.829735978679563,3.0441878371610684,1
62,5.623438876084693,0.5601879376688239,1.9640590561668627,2.257693499709008,2.0338080556533358,2.9954602762332065,1.9146279033774094,3
63,0.3609995414414745,-0.4794494326657338,0.00401145940520673,1.3310785150714248,0.44704995568983047,-3.477935926285998,2.59052981897319,1
64,-1.640313416511976,-0.020132472722352523,-3.13238600274573,-0.2516341665615357,-0.5008561773208065,-0.27380776580415295,0.3769585822970082,1
65,-0.2523724873049278,2.9939387339100687,2.762485971694733,2.821192554435611,2.717616751380529,5.232236013428207,4.828546258910379,3
66,-0.028758051810340857,-1.310680958943729,0.002250651801446242,0.2992409397765082,-1.4380269159866368,1.9402537969674865,-1.8578863129274255,1
67,0.5002432377448205,-0.5844231255676291,0.7938170418762429,1.017341575602529,-0.6925991702864515,0.628819533407263,-0.275614652331199,1
68,6.115559088616628,4.269047018966473,6.725133727703784,3.855007178249661,3.2309109213080074,7.162820921434773,4.301280372822426,4
69,2.5277982464556747,0.23091190140001894,3.3112778935980898,3.1183928563215333,5.372718160555538,4.166324623826971,3.8324355407333877,3
70,3.6269223700370246,3.7790721840312864,3.7303981318494754,5.566440375846032,3.7856989649110693,4.379479731191028,2.40540113129308,4
71,1.5805156479380937,4.995269558879515,3.8551941085172836,3.4049275488229958,2.792527773360976,3.6303093060884217,2.7880278163043393,3
72,2.0828664577525062,2.780501910091029,0.9188331115714149,3.7873976570108954,2.577791024754799,5.772054760704329,2.6480438723714053,3
73,2.892066922217581,1.2123758567240377,-0.5185127035451953,2.5414182305685147,3.097493957320005,5.250387347555796,4.543732005551097,3
74,1.2051391312006867,0.8259854602235552,0.5677101979314116,1.8956397702665395,2.674681764254972,3.625202449827483,3.764056330898956,2
75,3.3129888195496795,2.512708928734909,5.030584864417716,6.471832761490033,5.407519986536544,6.502878059246498,5.83894797522818,4
76,4.266243356156018,4.955851956304236,2.4520609177499373,2.4391905624473242,2.1027012794916953,4.506162511319332,1.8577301494510268,3
77,0.7990919393783774,-0.4980359391373268,3.2617967722460186,0.9067492319586952,1.5632866934321545,2.126114350198399,-1.0469780385922371,2
78,-1.9072427890403039,1.7113400552359077,-2.3491715492188856,0.6923814896185446,-0.8827622732138349,0.006274785601461552,1.1785596097191906,1
79,0.22074401449018177,3.164068181625725,2.3448188814579685,-2.2993400608353425,2.4411805615370232,-1.777887614113304,-0.505691322693729,2
80,1.941814736917004,1.1025408849752487,0.4304431298339846,4.333039511390511,2.6740088131133177,0.2592000200303419,3.2148543261022513,2
81,4.685558720435395,5.538284970929969,2.6806594869055718,4.995309510686707,3.5132741041762907,3.542922932040395,6.270606148723178,4
82,-0.6470103912406233,-2.4509347443570038,-2.8079426469084265,1.372599629848636,2.257254256909348,0.4388002859883682,-1.212524174886113,1
83,7.144076464529245,3.6258539810742607,3.2864572683062816,4.717989555469079,2.144199515521862,5.475306106913369,4.437813634862538,4
84,-1.0586322026667383,-0.22184479806907387,0.2059998134895556,1.2096612178127288,1.2891221723942268,0.9783304605061028,2.0602700166861716,2
85,-1.8023608520582632,-0.9735217867648804,-2.162351499193508,-0.34131647541104015,-0.21385908517559848,0.35323889209835135,-1.1839732198001531,1
86,0.016128199143475398,0.1995538288179564,0.3821506234142632,2.493849704928281,1.8255675298711673,0.024772887011870328,0.09067112671886557,1
87,0.23292005416650408,0.11634383921848798,0.7409239786839934,-0.01894054760777042,-0.9354610618030008,0.03488333621275297,0.29946592240021463,1
88,2.1651915010626968,1.7299628170696624,2.066698604729757,-0.1539655886761533,1.9327213763677973,1.110286355855576,4.767272583450055,2
89,0.8509578140724537,2.558339105665536,2.9156722830793607,-0.9327085000051571,-1.1832736172740912,1.3385681722928684,-0.25936753157253617,1
90,-1.377237325969319,-0.9926865776144094,-1.9735353292150946,-0.6957611514091722,-0.9998787250420588,1.659169307824578,2.2332181741691848,1
91,2.0172426754527715,2.4929912040348436,3.4432359089148172,3.837203752945146,1.651039960230896,3.0393917080333948,0.23462732652742146,2
92,3.6763819088939007,4.084790437573386,3.792737042267089,3.03131237620087,-0.30225532671165256,3.6479022223317825,2.3859916501078517,3
93,2.9544147371773044,3.1644474111351215,2.837692468959073,1.9603570773191106,4.8739105017903785,2.956114342418691,1.1587721835876896,3
94,6.923183407792131,5.461180951216077,4.640892728937696,4.26867933276468,3.3702525340908904,3.808566681890804,4.850618659741041,4
95,3.328145654685667,4.063903070392105,3.967343501901338,2.843590539921438,3.5451709783648258,3.86509803204149,2.8615960673762535,3
96,1.0794402996402308,-0.40215337619720326,3.983849437133439,0.908648410958032,3.9231734342033557,3.2500322120400638,1.7792054068858287,2
97,4.814633317083992,5.5990416310393805,2.0658940246162647,4.6854704956573325,3.9268346342900657,4.835096158579666,3.025490831367855,3
98,4.5345830471699,5.729422944801405,3.2091253507365542,5.677032165324664,4.422486572145176,2.662857624060508,2.9977177819982757,4
99,-0.21905322047261166,-1.4650217693842131,0.9178863425100756,-1.720326718134892,0.9259806643896121,1.3966922128935373,2.0341298085885073,2
100,2.700043970904675,4.732622970872788,4.348002405556208,8.319777505643057,5.141076258448155,8.823426930553246,2.2223214721347286,4
101,3.1192187011426196,5.146124327005265,6.992455952405382,5.196553372365551,3.464277798294306,3.077446469048004,2.907316450618908,4
102,2.802015381155016,2.6570470997877234,0.6528905240158933,4.143699690995476,2.339785130619271,3.6739667376606953,1.3933419604730473,3
103,0.8756602621560667,-1.0182492113627195,-0.9755901484225475,2.115723841863124,0.6662414849401148,3.4516176404254786,-0.9583752393855983,2
104,1.6871249131183466,1.5059712133053966,0.643553137917616,3.5154191648384323,1.7182368508829562,-2.4282635671553967,-0.18539536713651195,2
105,0.9623350660399193,2.363867468332876,3.239636863969042,3.9986853068796036,1.3350289108160664,2.2937145618348147,-1.4299324502056627,2
106,5.797059258772577,1.8956953681018764,2.519670144254079,4.222780837536063,1.6624429909555234,4.545764838299101,0.588960003834071,3
107,-2.1501128611445006,-1.0565983818851197,1.1110179944234613,-4.483753653119536,-0.6750172378662362,-4.801028658201223,-1.453579390588223,1
108,-0.5954244907199481,0.7166566522795609,0.9051752560644729,-0.30535996235753093,1.1749979574608413,2.0121258005760456,-5.504830272585659,1
109,2.7611671059740552,2.7357476380208063,1.9384712554579904,0.5079124042717795,2.8792178035009357,-0.9448388176926161,0.06943005052700979,2
110,2.638180587471078,1.3114365303256112,2.2709881598385833,4.042112590560564,4.748980437562327,-1.1660345592718444,1.0828778714468534,2
111,6.473410330538888,5.492172912466202,4.810360307209393,2.8352980580379494,7.019759885716557,1.9326643191261828,4.027928617650519,4
112,4.249197370054188,2.047615331214563,1.3383847633548385,5.053059552426456,5.092609026401011,4.4798150605592095,4.839987999654305,4
113,-1.0828202632892776,-1.6373889931211871,0.06636892926731863,3.3391795115428864,1.928341504069388,1.79104723521133,2.2544027055927396,2
114,6.966439146548784,4.407684889047805,4.84158749682296,3.530617430235555,7.960942329693496,4.192851608791234,4.182768184835594,4
115,0.1796939517411268,0.23856958486653068,1.5706235972138765,0.4290829923510976,0.2003994209093175,0.37226944651842264,2.2052274947887125,1
116,4.264352929789147,2.0270472959053,4.610989119828967,5.1035928536613495,4.600771532644173,7.242519190762978,5.349004443951944,4
117,-0.38087140833641997,1.1205614338308727,-0.6505570794747493,-2.492127377810343,0.001868707715143858,0.11347179613448297,-1.920237241615091,1
118,0.4716058530222895,-0.5280627127673163,0.6471526632680203,-1.0857003198456943,-1.2749921538360325,0.18769942401615292,1.1662508091324288,1
119,3.063529720252136,1.5986419814678747,4.2083692692217305,4.287533643582773,4.729345745494264,2.0286383316900873,5.199839711976873,3
120,1.3151482164361994,4.224314833793055,6.617382103913613,4.040232077792264,4.18462503670308,7.01241078817712,4.843686042255427,4
121,0.5089470103606144,3.5489808502861924,3.4765908049929766,3.9218650492337344,3.9501552403009565,3.045837688988331,2.1790798780309664,3
122,2.246695322245257,4.822832078763758,2.898149059472696,5.621058236494066,4.440825892986981,2.4289900846586514,3.446344667511761,3
123,1.636326500889245,0.2048197105228653,0.6278355210055524,2.8813725972912705,4.585430801349112,2.9400101800649696,3.663010678504055,2
124,0.9141954644254395,-0.7366722800038148,0.29541377286115167,2.9393879499389084,-0.8280774030444633,2.605430231290878,1.6037146786028602,2
125,5.45571552114566,1.3312226796994804,1.6140520336402167,2.3682398480124673,0.8966438655167768,3.1339202075727517,2.257859307875123,3
126,5.395615991541937,5.437686678784379,3.980335473519692,3.1000405486890132,7.0701422817806465,5.46234879697828,4.298308733944676,4
127,3.1394179477859794,1.7770834109558644,2.1138948174398813,1.8866830768304732,1.8292911709029607,4.733779192570993,2.499871924040286,3
128,2.302877348626388,0.7924456706708961,3.3547492357377013,4.290624914907258,2.4258029274918624,3.01992426368656,2.7354457660448697,2
129,1.5093986961755705,1.4233657742834658,4.15675732152171,-1.9849306347579672,4.548824400774079,-0.8770546245566184,2.2242826127389694,2
130,4.781382109046346,2.265803300202757,3.4325032229785646,2.051846283153985,6.940665139868409,2.938067286647688,4.411941686345086,4
131,0.6817184171336487,0.5608637050645426,-0.1710627198646799,5.392538722742399,0.951224825188221,3.1104146975578297,3.01007930861829,3
132,5.379709138722299,4.428952445830897,4.574508354985985,3.687918201800655,3.6189110768708734,2.7644368620283424,3.4638222119436444,4
133,1.8972373170212822,1.02787702225499,3.406387523982975,4.758663627590075,1.8536528942886195,3.5958219540835215,1.8858730067808727,3
134,0.05772090423241266,3.0699170613195625,0.5981179057817823,0.13591429369990837,1.7320433749095703,1.092048144786837,-2.3765808836795212,1
135,0.1378100581465016,-0.3026437646826141,1.8587099078945017,-1.04620212422603,3.4633261518491354,0.3497774935863749,-0.424149824717996,1
136,1.6332266740731598,-1.8178654480331298,0.39491379196147847,2.3124657371291955,0.5307841493675791,0.44606601667019374,-0.6499317131306275,1
137,0.5444252519231987,-1.8932463334784226,-0.10483800072061084,-0.4952774991932408,0.22748196109993357,0.1536244725099909,-0.36875528598738333,1
138,2.2045107533306547,2.4227672192351566,0.8309316095479208,2.7006364237644425,2.1277129990794794,1.2769012878210764,3.5755728204836252,3
139,-0.4913404583990785,1.0729567175668016,0.5397416064415315,1.0765370091666704,0.04982354687629664,1.3282294048072532,-0.1582575773782871,2
140,-0.855312547830129,-0.8978873316253094,0.36183588521561316,-0.860354696499436,-2.2748218974309586,1.570970917932343,1.5558285448844928,1
141,0.9991522477879804,-0.10547804290624252,-1.0752070909118003,-0.9220289302333968,-1.4018952809139886,1.7500672589480681,2.6456028868309023,1
142,2.4316165310834603,3.6484898299718562,4.703568310405967,3.6421992862704395,2.8866226014815006,1.1538262573769655,2.5698834072836543,3
143,3.7845334776747777,0.6230065062346665,2.54909734846908,0.982689397725725,0.45444054663446387,3.8010495867783707,-0.24948655377920925,2
144,1.843640728441438,1.0945781457012038,0.5584188097365738,-1.2384712049953788,-1.1815769284573112,0.3987844026264361,-0.9907740024599561,1
145,1.5338227434420801,5.702994572998492,5.3729098135480715,3.600539252955522,3.9677368138579703,1.6053602716424207,1.9667630596855334,3
146,1.3720914276296663,-1.8390424491790958,-2.201451368098989,-0.20048497875956417,2.532285922370573,-0.15902638952538603,1.6970470893132725,1
147,-0.12459376505645003,-1.219293320429291,1.4966698486296126,0.11242152029400893,1.2988480006632508,-2.0892927177425684,1.1294271194618632,1
148,1.5885955347066933,3.264639347092608,2.1188571403620546,0.2622000295213254,1.6385318261722737,0.007707206592997284,-0.37807180738832113,2
149,4.1311803569648635,3.111945670136925,4.172026558563281,3.119681656706727,0.879661488248695,4.005812593579741,1.487437433794634,3
150,-1.7384573732603008,0.08911171316897978,0.6930250570011389,1.511158231506903,-2.444423380130791,0.9097507995613023,0.7724873740058749,1
151,3.0592618537975307,0.6328715368548024,3.557447672678132,2.3632090368257206,1.0252159366257456,4.893310923252763,2.6733704464719357,3
152,1.393856973077082,2.1971831529101054,5.82899351976349,2.457822989306207,1.1587481460207583,3.5682469875490312,3.7371936471664315,3
153,1.637889245625546,1.6143459111501268,2.5239535421356543,4.5997471174017734,0.7195995129377926,1.3989638497253365,3.793489388839787,2
154,2.084590317310898,0.05642650531754145,1.8186288403545885,-2.795232807602969,0.5836948051624853,0.3316854121722215,0.26125580775624513,1
155,4.9958962070582045,5.050316385567415,5.686626132139165,2.996494002716612,5.349036859797817,2.1504725989418243,1.8085237210146297,3
156,2.174058366281897,-0.5709814910622804,3.1944045819173343,1.90773091176686,2.870509352092515,0.03754884940314551,2.3038907433932456,2
157,0.23904396451560872,2.6307837488948125,0.2865546162644361,2.6681945852381075,1.6288836759286818,-0.06766452684034707,1.9150340643430246,2
158,0.1811359382236748,1.6867301994883206,0.6720005283576481,3.1964308391242047,5.827594880393382,1.8799234577452577,2.0878084883553765,3
159,3.3746691425611486,2.2901612765730506,2.8448004216761262,4.049226519980019,1.4188358694586647,4.131069657371649,2.3547317387131215,3
160,4.127682927116823,1.5021279460693024,1.6274723847308856,5.490473325967985,2.20008296042956,2.795119475909502,2.6923270924405323,3
161,-0.35469494604971263,1.1297958987924508,0.6251486786673235,0.13299654483909512,2.0070604889795582,1.8460832130456137,0.011663637683707373,2
162,0.27480516094693686,-0.5533412102833974,-2.8063397699895534,1.2101266258208694,-0.7837531107077618,-0.6676054716700043,1.1475335216721199,1
163,5.092313601421371,3.4804034976838536,6.2317345021494095,2.5339872163029713,3.133250032798904,3.9189942683803896,4.066964565253027,4
164,2.137312007942169,0.334052447888613,0.9208983570630843,-0.664495626940165,2.6020288980884603,0.7825572859960892,-0.03569874324446598,2
165,-1.0812327887091882,-0.02212541619638611,-1.140532259236005,-0.6745494413655535,-0.9757616488100002,0.2085152944995997,-0.1401941168372316,1
166,4.304841639860776,2.955448257705297,2.1714795898385884,2.2385160925213516,1.7947483431010502,1.0811045649103497,2.255440168191199,3
167,1.7128205425714365,2.9322225969204907,3.968197002295714,3.0065109693154466,3.7284618982189155,4.604372165175976,2.284627926357049,3
168,2.091974274637216,0.749353426050681,-0.035763972694836,-1.394763006704577,3.5883635999279364,3.347113487663709,2.139195202481026,2
169,3.1365304537870253,5.160128279386294,5.115639957451833,1.5160364738100482,6.849253252412423,5.179953885102466,5.744686623151816,4
170,5.034825313353819,5.337792642997899,5.389035634894925,3.647646056868147,5.753072164564678,0.9287850240664441,7.157262444082389,4
171,0.1986092560087478,1.7859697639601007,1.3379685763688036,3.3960155302986252,3.3471448779272035,2.9246416961643225,4.5974561291269405,3
172,3.3987582500410465,3.418689805795341,6.550647582918129,4.443676656516464,4.44535794164402,8.220096639102325,2.1113332213629006,4
173,4.4954414804721115,7.658470486419732,3.0311848089543907,4.14596182254272,3.577910066935944,4.947545260597174,2.378531379434234,4
174,3.9115626427392716,-1.194768563791503,1.7952464572704965,1.402630163281235,0.30608761003315665,2.563347121373627,2.1813221230936164,2
175,2.482733721564969,1.5160198863482242,3.6682942292344296,2.6237089501434676,3.630364710942696,2.4805545480553866,3.588552447200668,3
176,6.615300406019848,5.351836849866318,5.81503988362355,4.337129967893708,3.6214089106125673,5.634729663628444,4.772528877236511,4
177,5.115870516238414,2.70582024096388,2.0619638160236584,-1.1914846007043176,4.30551849830621,0.9516824667098438,5.331693575859053,3
178,5.3505257074560895,4.90559525068178,2.679568960260424,2.663098925669231,2.627892277213678,1.8898440202409788,3.0064536035407077,3
179,4.298037497524798,4.949224984394653,4.733028921030758,5.800819710964148,5.786786675851612,5.837007188452532,7.274486155423918,4
180,1.1971080444670208,-0.196206776926648,1.4741847041106877,0.3888765152745487,3.2333704384984063,3.9581045856972255,2.9834009011115445,3
181,3.2290098478515947,0.31774035671911705,0.29531067855772675,-0.6406478995236744,1.8708299787798477,1.0378504794668366,2.3733641772704366,2
182,4.896415149320767,0.8955839297049953,2.771630848437055,1.3099153750054953,2.0621266462345527,4.387099701455229,2.4301587773587117,3
183,4.048300935411254,4.7917668364402175,2.5621206732035655,1.066430987140566,-0.29548210224403926,-0.017554148295439775,2.4075930932707283,2
184,1.2383442667435929,1.5533968914595704,2.3471945939590726,0.8769584851439367,1.0903762559778882,-1.1975422133330962,-2.005703323637362,2
185,-2.227921998258797,-0.1193945696761225,1.88134318141211,-0.9981856176851233,2.5680877802409885,2.0555563984672656,-0.8966504125968092,1
186,0.9664639712632612,1.8705491406776567,-0.32709968354793917,-0.08625426818231685,-2.2453424294387454,0.6797700655376142,0.7727421245665645,2
187,1.8289338697404047,3.2288037095685054,4.321128462839404,4.043921762121331,1.8764243983839588,1.346606640800418,2.3379677929213596,3
188,5.065236534883288,3.089615485526002,2.5738838368949724,2.739628372481837,2.9094445697415483,-0.8482893060225369,2.8492533026565514,3
189,-0.11728881740375785,4.273741895380316,5.051482437004289,3.085957438501841,3.071281292723401,2.3502574340654565,4.204622495198906,3
190,4.8577096245138005,7.0736932877834295,3.145199994609973,1.8605841434021066,0.5704878974123586,2.1317877682423765,4.445732159039493,4
191,-0.2894912503674266,-0.07588447078440941,1.1004281072161204,1.6627425204297996,-3.4947060576750157,-0.3508514703495117,2.467334637421521,1
192,2.2441694290491787,4.860947127181414,-0.6811966764106618,3.4890756540162853,3.097616225609726,1.0393249558164883,3.113814098025271,3
193,3.798810425575299,-0.0003676489755060075,4.3431432363652,4.464435874268436,1.2093802988909288,1.0807444312637162,3.3007095160387268,3
194,4.64953754196678,3.306970517530657,5.025141184308171,5.96065236841763,5.540371205080418,7.867998690789795,5.041013471721639,4
195,3.8262749614221847,5.874996272170383,2.891805281230477,3.55356759909031,2.184309018344037,2.3426553891774256,5.342572460009836,4
196,4.065610241679367,6.0202884548525075,4.926193440573055,2.800612350327988,2.7486441842209515,6.285965416019931,1.491000178705825,4
197,3.499686644616018,-1.1031410705090625,1.22455290125161,1.0421283124535687,-0.9919208480565048,-0.2899837961765671,-0.36238691562853853,1
198,3.279315748485242,1.331466224586448,0.4103621937192728,2.230353221575129,-0.7891428123338232,0.09547915248081273,1.1729051367916865,2
199,3.78623737549026,2.5622254321231734,2.8698294440594547,2.1213662634954575,1.6854691836918445,3.091250522520621,3.607366030100943,3
200,5.229412829225387,3.6799956727217977,5.2444118260919605,1.8817057059646551,4.692211504957692,6.69359223038916,4.302690176793273,4
201,3.7703926587247354,2.532742773845761,4.058385645700983,3.8504540528671205,3.7457278279659465,3.599632006675788,4.345849665948461,3
202,5.173530537739953,3.7162787912548905,4.421724093471572,2.400352097271023,2.215767950136011,2.745785467255533,3.240892520282641,3
203,3.342709665340214,2.6066881843344696,1.923286670293187,0.1426356832871769,1.831649987040442,1.3246721361162912,1.3639171814296331,2
204,2.8841366981203826,2.3799552802397788,0.45532681891364923,2.1656300820369987,1.8007166675495125,2.488850600556039,1.296331200197389,3
205,1.792974288997813,-1.3910717999612834,-1.8830049265057112,-0.9776658104533608,-0.766092432109363,-0.5735806047795263,1.8564973193492904,1
206,3.7813672953529336,3.6767592856983233,6.533343065252399,5.204081986358911,5.8115778904969835,6.491244076812616,3.8462567471704014,4
207,1.6934297555183595,-0.10007031083930074,0.2231485370787618,-3.333986536918207,2.4982196685251807,-1.296554223301517,0.5537737824328179,1
208,-0.4397138875194423,5.04504102526103,2.5170379844807735,1.2450665459417873,1.4135388335966483,0.5518632743587515,1.1907300622665682,2
209,3.306609090284848,-0.9853324634171112,2.096019060371705,0.5119638919480287,3.9182240309947725,0.5693160397368846,1.8008407347983528,2
210,1.6732416860658295,3.249788138653674,4.099993076026181,3.084013345441936,1.25395085087654,2.7623429901277747,5.115721903372568,3
211,3.7944914327495534,4.9606843909999006,5.902470189568609,4.887848427979174,2.568361606988035,3.1919874377553183,3.2798020170708178,4
