,p1,p2,p3,p4,p5,p6,p7,p8,p9,Y
36,0.12204613722462034,-2.0609436533251753,11.155950772236233,9,2,2.525085087316821,2.9287847541323657,2.2739387809603775,-0.33658965220885473,2
37,-3.3163588207700836,-1.9861223421656413,7.618990643807981,5,4,1.6700972279348167,1.4780283786818114,0.07092066168396911,-1.040106990021322,6
38,1.8998529361481085,-1.958239409338683,11.790422070962894,7,2,0.5598349989357975,1.9652387424723081,0.00014388632907499278,-0.6721243311435022,2
39,-1.3599003422186877,-2.2470803687525365,10.119857275899848,7,1,0.31318201936819656,1.1418180129832605,0.10603902091527127,-2.7826131873734545,1
40,0.8406504027560325,-2.271429431190343,12.57387301975043,10,3,2.522055615934246,3.0763127516342625,0.11841026100304859,-0.02711915171542834,1
41,0.8493128860369985,-2.2245494434083524,12.286169385321882,7,3,2.6987433094257622,1.9214060210319888,0.056255960131415976,-0.6977142230718713,5
42,-0.13161220197558962,-2.0920894125823613,11.325924128250687,5,3,0.47197893523894724,4.654653372231555,0.39486019260330885,-0.1612420830206604,3
43,0.1768507210788626,-1.5244491750059885,11.997465714107468,8,2,0.48291706708551413,0.5519854699705838,0.1575668198709184,-2.748646989576798,4
44,-0.5962857189673034,-2.121083681490509,10.913555280561585,11,1,0.9846164803015217,2.1609602958035397,1.2665678596406513,-1.549302482691039,2
45,0.37237552085314035,-1.9744168910801458,11.054424521845421,10,2,1.2323627928026697,1.6884970667086185,0.03463539132599293,-0.8211527186963485,1
46,0.10688430415176631,-1.5588369515720017,11.913125386821228,7,0,1.7565542291821927,4.8026557610824385,0.15051726500832727,-0.18812873834877078,1
47,-1.6937300265470978,-2.0004242665912955,9.148216319557358,3,0,1.3579972799526663,2.2888414410811704,0.6035443365403457,-1.0409643282318948,1
48,-0.2244866681993267,-2.0455047879059918,8.817202138071586,8,4,0.8331436699873486,1.6579582357315212,0.975523878683168,-1.8450912470929008,6
49,-0.6061210177347621,-2.211987950723612,8.898160653787881,9,2,1.335490411913674,6.753998676716179,0.17802204637137972,-0.1681594566782479,3
50,0.2302992417822972,-1.9384104900230845,8.527341486508087,0,3,2.886182352065638,3.564451398434473,0.2001999335484411,-1.0011437514156287,2
51,1.6301980803437865,-1.7798528212234,14.124460245589079,10,0,2.3403452772831663,4.646252434524028,0.32984908686900366,-2.8870733526970827,1
52,0.7434532155133556,-1.6957633279530158,8.586286553704543,9,2,1.6989924577130793,1.9642387363051754,0.0037165097528006363,-1.2328632979656136,1
53,-0.6642888995524731,-2.1164861652057425,10.679158970056502,13,2,2.5662354824267117,2.202959657097985,0.917697094659432,-0.5087594211464054,1
54,0.06984777476599699,-2.0097330258911303,8.680507579702834,4,2,2.1719086557048968,5.854836106001301,0.46931947180131406,-2.073756759513047,3
55,-1.7511877512920015,-2.0859196708097922,8.50722162284546,8,1,3.3336975953356336,0.7529066019634358,0.7715034384775812,-2.001130421812871,4
56,0.47371708126574147,-1.6724793120112504,11.997083960575806,5,3,0.9100605506060419,2.6202307130933455,0.537845012303394,-6.377456956947218,2
57,-0.14235884270194815,-1.588555652483701,10.566523882212069,3,3,4.040378811341227,3.255335112837119,0.00876341123677373,-0.377853510538603,2
58,-1.7497654730546974,-1.9314639193344996,12.306071605127288,1,2,1.361552968516778,2.3690364971907796,0.011745550386701156,-7.427398938528276,2
59,2.706849839399938,-1.8743734582431082,11.815938892953087,9,0,2.4053854256496012,1.4145728833089122,0.01900792666595645,-9.691325380658233,2
60,1.668068295330041,-1.8148276368055751,12.115993549046042,8,2,0.7384911065156989,1.7968513380439861,0.3782899050023667,-0.519846119521866,2
61,-1.2492783503991578,-2.0520662827302765,10.767586600265902,11,1,1.2169218281051426,3.258677210453671,0.14173996579148176,-2.7433089250522236,1
62,-0.4182132313135174,-2.1083867228364275,8.78418020410596,7,2,3.1738386623601342,4.006691286332773,0.75020143498581,-2.3301795799536986,3
63,-0.24532566703839734,-2.1226704388436954,8.546464249189428,1,3,1.7444887234257356,2.7799951213177803,1.0150443055811613,-2.1160255011011038,2
64,2.164934937442029,-2.1981303501832667,10.902508689520962,9,1,2.6814664274820963,2.522013338989538,0.17543457429420822,-1.0919919310493933,1
65,0.4939919387087027,-2.1307955546244233,7.050044783437684,3,3,2.1458562974119917,2.6346433497088624,0.8704590566569042,-0.30288468829581866,2
66,-1.0269045117990867,-1.9556501147303487,12.260780223804897,5,2,3.6274981952036507,5.4406387339039775,0.009375931354913516,-0.2981778165976584,1
67,-0.1877349385864989,-1.5118726457977196,8.118184328583936,6,3,2.5914902534936,3.585382872850838,0.0003314420009404858,-0.5627497015428667,1
68,0.32859710142270715,-2.1592397097191665,12.806247656863778,8,0,0.3606513252089356,2.041140474998861,0.006024350114361063,-0.8140996083091901,1
69,-1.1338383343090317,-1.9231361613200704,12.993107552741042,3,1,1.2486812987464795,2.3775772214454864,0.4081376576962743,-1.2072951714575313,2
70,1.4777308100847164,-2.263187242538679,11.167026696421622,4,2,2.3755142372169673,1.1566076766549296,0.007435873840723759,-0.40059982316422776,4
71,-0.1499897915532682,-1.8134497188667458,10.418398784492265,13,1,0.6614669761837447,1.3478311854261327,0.21890727818813152,-3.9921712076332656,1
72,-0.02176205220328877,-1.8400233574910356,8.677113823936152,6,0,3.904654550961227,1.645153804272087,1.841809593083703,-0.03827981086387547,2
73,0.621786533732277,-2.186380241844339,13.21850861150529,8,2,0.2524434621828607,2.1767485975823107,0.5915100479224177,-3.272712924293415,2
74,-1.4922993243563536,-2.2462589361490872,9.943711209691786,6,1,1.0187802338458045,3.333712818980037,0.03339611157700926,-0.5773395350519874,1
75,-1.8281016354422044,-2.088530199947565,10.816688221737321,4,1,1.3250039832967897,4.3477266458840225,0.657132607072564,-1.8305028020850436,3
76,0.11464775147966835,-1.8717453666038786,11.098715466395507,14,0,1.9064579578395684,2.6166753840215127,0.7030195783939253,-0.007434401510026406,1
77,-0.007511205400391895,-1.7590614468853665,11.300878258401497,3,1,0.8628989979405118,5.768037627621984,0.11463090266139299,-1.4157445274368081,3
78,0.1474497712614229,-1.5950319427292268,9.14623925955308,7,4,0.8574031798925973,2.7968982230363832,0.25558908095205535,-1.2092308960205989,6
79,-0.21203316548106813,-2.056985833958757,8.85220358238292,8,3,1.1604040378912364,5.678760791562484,0.34614980838870346,-3.052490046693972,3
80,0.4846801407333936,-2.164432233171189,9.326516411441844,8,1,0.3094918950741654,0.9796314381547753,1.1914282588748764,-1.2472820001418803,2
81,-1.0856306033005612,-1.8005309106832827,10.565956996103985,9,2,0.3803078022828517,8.134437626812137,1.2102111227472563,-1.7001267818896069,3
82,0.2884790609311843,-2.0925908164453175,7.3239911587327775,7,3,6.804302322093029,4.068595128165212,0.4104907283442896,-1.6967667785121152,1
83,-0.6988369437166428,-1.9978753846793742,8.106427114908419,7,1,2.1280955118127824,9.282624656465742,0.025280310016384006,-3.4017713257010738,3
84,-0.6623054064338405,-1.7194265279961254,8.820002332053512,7,2,1.8058572917087155,1.6105115990511143,3.3476408133869087,-2.4244610098377515,2
85,-0.5718094826593835,-1.9940752080430233,11.125183886674693,7,1,0.9625757313325395,2.5509362749252,0.00887059678090621,-0.6171693216145405,1
86,-0.39999899919559484,-1.8761652850200463,11.396686932225753,5,2,0.5157840878180092,3.2637661772695545,0.5873779817379785,-1.5363724535724308,2
87,-1.6288113779376896,-1.9008521598313308,8.474467129451334,5,1,1.9291125814331875,0.9231151552757519,1.3647427266948875,-3.1013292615238583,4
88,-0.4275608370399284,-2.1626110664983185,7.908573656154484,7,1,1.8722666923464626,1.2024264506833324,2.6548021675057014,-5.8024214857593135,2
89,0.4502232110787815,-1.9698276029307356,13.166292292737428,7,1,0.5150198404214494,3.4371880774728223,0.050217910356262496,-6.295889096054102,3
90,-0.5479015139503319,-1.7410170743879414,10.988664671108147,7,1,2.5276056161614098,0.7359294116794537,1.3908660785681097,-0.42302758966840187,6
91,-1.0288060745190006,-2.0447211840946444,13.268440357789139,10,2,1.1840156521722012,0.4172303877485051,0.12616609607110676,-4.036304740730567,6
92,-0.2243154555973462,-1.7325485345979217,11.7647323255818,6,1,2.0774831121238324,4.504163538161924,1.5877772208242953,-3.1416196520008333,2
93,-1.2648559840722422,-1.7631438166812698,10.710093667981361,7,1,1.3108555277308656,1.6025886642551717,0.10155625439209962,-1.539035543075128,1
94,-0.15638544803204035,-2.0308283241078042,9.00306312399702,6,1,1.1904591171293577,1.4116647498040353,0.0017144811378141372,-0.3517661411292392,1
95,1.0907754872731577,-1.7868838576595474,19.031480610358937,9,2,0.9447600054827253,2.877284974276626,1.0830452562428252,-0.5091952612999103,2
96,0.8403439422822583,-1.7958065146401152,10.644638431158446,6,0,1.5099381005708243,3.238794421703922,0.004561965450822661,-0.23577463351347333,1
97,1.6477263117422354,-2.0117605648551957,9.405977967308017,4,2,1.3042532576961183,2.2571767289842013,0.3495981311780969,-7.160836212941679,2
98,-0.46716782126474604,-1.9408008962090706,10.370960228909514,6,3,0.8098871575697985,6.598037057124573,0.023350112008514223,-4.484566933943054,3
99,0.045356406491627026,-1.8309337601641373,9.813762661926932,5,0,1.0609880695669007,1.7881033652206224,0.12575835657312773,-1.2173124268867028,2
100,0.12973963528551288,-1.8195276277317096,12.011607741196379,7,0,2.3531158104891867,4.553830563704566,0.17977930679157653,-3.5020946161241695,1
101,-0.8331543414864492,-1.75246179819097,5.0485379222719375,3,1,0.6532409732290986,4.085181486647572,0.33444645444189997,-0.5315896410745196,3
102,-1.298571048334544,-2.0185077710231543,10.140148598872813,7,3,5.391740372120328,3.198261868428826,0.6014366504404751,-0.44552333569671404,1
103,-0.828622777212012,-1.987923702578058,12.405553840741138,7,0,2.7013053833837306,1.3558499927605956,0.2895623973205086,-4.197756308044711,2
104,2.396478564045091,-2.007620576135464,7.892954910353343,3,3,0.7681695154609544,6.162797520583578,0.4751011701368819,-2.42281813311086,3
105,1.3958804439794221,-2.2798543164992267,8.627209827992903,6,1,1.4406238097987236,1.5082489369441974,0.0005180815450117011,-0.9349218206821368,1
106,-1.0860854520253287,-1.954462544714841,13.77533549345997,8,1,4.073297078900767,1.988720561633564,0.20072615538226496,-2.460049744553376,2
107,0.10180944770373596,-1.978041410844844,4.897362858199743,6,3,0.5060932036931689,4.851209676877132,1.5946545079288776,-1.8061663094447118,3
108,-0.23138324738239396,-1.921877354346281,10.716594934490349,8,1,2.509771381616507,2.1035042961328134,0.2996963871362004,-1.7121649853085474,1
109,-0.636737590217617,-1.893688293142575,11.980416704878797,12,4,0.9837855026626782,3.6081099426762506,0.399674036706894,-4.971127576037024,3
110,-0.08035183618001435,-2.042486180701098,8.225469105741059,5,0,0.3017357419662833,7.2710283043808746,1.882485396227283,-2.492370718480415,3
111,0.09722166119211496,-2.234722679895223,8.629571348357684,10,1,1.6541020908695523,1.114573506067201,0.0010650959792197182,-3.1357096749028126,1
112,2.312074605983035,-1.9726421361529614,10.336368538970975,11,2,1.9209753765435897,1.5703217265562874,0.015761371650313636,-0.1751643226597123,6
113,0.624350658191814,-1.954832649982842,10.832379496734454,4,3,0.5935482745929731,5.823617131076124,0.6576252946187787,-2.2395657740385233,3
114,0.5849179108439292,-2.369547912481759,8.433822835081681,8,1,1.0102599072452096,2.38543991369468,0.028707689078489113,-0.7770165091224581,1
115,0.3817202254190502,-1.733575168299653,8.240434948027316,10,1,0.7723394168887318,2.790220475845299,0.7701023212994492,-3.897659303300216,3
116,1.3950130828556366,-1.5659966146928754,11.475409880705138,4,3,2.501086954686438,4.360224232639945,0.05700671984535071,-4.859443753901932,2
117,-0.6089210461832437,-1.8841369775385781,9.81090332479462,9,1,0.5413363946022681,0.3607534287934134,0.05074267583645125,-1.1231532827980253,6
118,-0.49677940408045923,-1.8123951065293102,6.9867393627833785,9,0,0.7268364184208737,0.5493608522702889,0.224589142814241,-6.912832062534468,1
119,-0.1720624088576474,-1.8980812503879065,8.404762007319233,10,4,1.389661149011989,2.145207630891959,1.7953563865969064,-1.0892265222606892,6
120,1.1245900606947838,-2.1574173608541303,10.736378967529609,12,1,2.780132496539049,4.5429909790717,0.017224937874456524,-1.6920540426330908,1
121,-0.26672228588224606,-1.6109593823470658,6.421625993322605,5,1,1.1540779226413795,3.9825751954757522,1.3316140339480558,-3.0465237426571603,3
122,-1.3756404002841187,-2.2035620331349537,11.615728264309631,7,1,1.0520819364384058,4.521058723655888,0.08355157107191052,-2.356607890484477,3
123,0.40594830456616005,-1.7714764527036544,9.467877553299555,11,3,2.374920775541381,2.2090637159307995,0.04942734295731013,-0.9778313099394202,6
124,0.8709314559395445,-2.1076491149383787,10.908548338500866,8,3,4.088890326371266,3.578885269267295,0.06555881543258112,-0.22239837839028287,1
125,-1.2921384656680135,-2.1736028107608516,12.629087632808421,11,2,1.6708492400979866,3.9935706945179814,0.31288521806138986,-0.8492521546626681,1
126,0.5289539323589991,-1.503688505210731,8.459899266305387,16,2,0.5480990654443166,3.851087028777331,0.5110036223420499,-1.0100999015662595,3
127,0.6516520072344119,-1.9457698503018022,8.843124752160627,4,0,1.9821516036987097,1.8397094548340238,0.029979430718863307,-0.0351553376511702,1
128,0.034126462197580594,-2.3528988184250217,11.278750827200188,6,3,7.266026199488245,3.582476070216887,0.031635918111612045,-3.0333605834457447,2
129,0.7957117348552059,-1.9347057574850588,12.467047839449194,7,0,2.149834769910106,1.2370943870609445,0.2887968256471768,-0.1092026658037,2
130,1.1560979263251503,-2.237517011284308,11.858038760681543,6,1,2.0422476004817787,4.282704341652373,0.25200245286428413,-5.120638495097075,1
131,0.2730065808708735,-2.106152395496213,15.130478481198969,7,2,2.7252973023391025,5.05528998024789,1.505828524202428,-0.8799495894426651,2
132,0.9487919761292964,-2.019133710908214,8.90672608717388,6,2,1.0276506396812384,6.74336325137328,0.38740527006185393,-5.943517018285502,3
133,-0.6350868996359907,-1.8360135852778174,14.172037824793698,5,1,3.0714316437596785,1.3206744136181106,0.6260477241043857,-1.3390546034664539,4
134,-1.193524198146228,-2.1184094261903206,12.229977978673254,9,1,0.9685506906271696,3.1744594702585456,0.08835255547961088,-0.36542443729230595,1
135,1.4955892416520038,-1.9970370043603094,7.351798627249345,10,3,1.3821523555045014,4.221221244012876,0.2993370692383792,-4.230377379174504,3
136,-0.5592259401132624,-1.9940408705656172,11.703182353394553,7,1,3.1422065943428468,4.892878883914683,1.1552058572254813,-5.398257692751022,2
137,-0.06780523646254162,-1.9708379968037208,10.651558557607858,15,0,2.270628726578478,2.130795229019581,0.9735398707926679,-1.6733023450397415,1
138,-0.8827791492803521,-1.9726387195747392,7.8823622167637,8,1,2.9073340778979313,3.8470283679165282,0.059745997557571255,-3.0380837409347374,1
139,-1.01208031118267,-1.987399503269042,6.149965358470185,6,4,4.3089201106942525,0.7825969814417295,0.00017644810027961654,-8.83813407413261,5
140,0.2641628052767934,-2.0698243696323906,9.767090382259365,7,2,3.440570699487234,4.764363592949131,0.49521115827568185,-1.5138624894321737,3
141,-0.10590707758126952,-1.802458938778572,10.61479414368891,6,2,0.6156389087160519,7.35694025020203,0.7163832380246089,-0.6204732884657688,3
142,0.00938988816255915,-2.153436246778236,8.833676710935604,12,5,1.4740920217311646,3.4098701760678907,0.006673849200654341,-0.7232636664077691,3
143,0.04471179473622409,-2.2195536337911346,13.272413968124537,9,3,0.5979399167407191,4.838050136072433,0.0005877509221519084,-0.9511621317658585,3
144,1.9610110297294692,-1.9045686409397966,12.290440478291467,8,3,1.7444003996528084,4.276431350546094,1.3634420950332888,-1.3438650351631378,2
145,1.3678581082549641,-2.4383341780969654,10.391991364752096,8,2,1.1905365508653476,2.5897055315577786,1.517247534552496,-1.5393455097920288,2
146,1.4751444262934457,-1.9878016381718524,6.450214229524301,8,3,2.448221496208713,1.4407636050469934,0.00567573499251946,-0.0024534637168472707,6
147,-1.8827457821805136,-2.2383571970339946,9.989397549059538,6,1,3.721730781597232,5.494166075294563,1.397096971276284,-4.2995366491062175,3
148,0.709691454944267,-1.726441658590904,12.59741008913375,12,5,3.235301154342107,1.2558007805002378,0.061845518714388724,-1.6905063254284034,6
149,-1.6509586182772682,-1.943804923961647,9.272789973790102,7,1,1.1366291800878972,1.7130890354303427,0.0015030383175718357,-1.8275703713563805,1
150,-0.6817812790477983,-1.7382897643209467,11.424100163947529,5,0,1.508591912432745,1.3218786079115223,3.600985883959865,-0.6479602209895452,2
151,1.684925790874923,-2.202457722044276,8.39490159046509,11,1,1.4217140536119306,2.101575758651279,0.19239051477676308,-1.829939704930652,1
152,1.4666369249045972,-1.560591873422835,12.328199167955125,7,0,3.025165936753999,2.271678540243239,1.6075952978003512,-0.4826787386065963,2
153,0.9696848372425425,-2.3719931826214804,7.270386580297137,4,3,2.5685482369168353,1.0976353277552267,0.3161239878969398,-3.2498336341722944,5
154,0.7187352351978744,-1.6506410746010218,4.795564031479618,10,4,1.9470585970418879,1.0652997844398924,0.9469003451873924,-0.6719673723094433,6
155,0.32875448199555707,-1.9150335316552243,8.190732978588107,8,3,3.229447342637578,2.541722345266532,0.07992881624944304,-0.10530669235921278,1
156,0.46811520890556957,-1.9775991842143348,9.256085106969605,9,1,1.4652893522606465,2.2412889187727507,0.012156072125897708,-1.1147469923999518,1
157,1.108071482713057,-2.0644555636016038,14.577487709809493,7,1,0.23912029217064074,2.450351753068991,0.35737231212085335,-0.17212462569848969,2
158,-1.4509482493662553,-1.6178093732138326,11.423758307114085,10,5,1.3668597943105292,6.947795211249631,0.011116350978391846,-2.300065497722308,3
159,0.31678345739300906,-2.0986834193699373,12.435891621465446,4,2,2.296515274188495,1.8304636837190276,1.3756760744651353,-0.6711484323103231,4
160,-0.7358737419555907,-2.1720306322996987,8.153435181937477,8,3,1.9938505995287752,6.073399430694964,0.08020969758593133,-0.9150104307365622,3
161,-0.3500582310626054,-1.9216969943037556,14.261638754310146,12,1,0.8007044848507735,3.617987937995987,0.06554505130671365,-6.681636634195381,1
162,-0.17869535525878327,-1.8704709738900447,10.495900150784925,8,1,2.1795836596438596,2.7266363098619655,0.3144253969046882,-1.00489480486735,1
163,0.07147466047853468,-1.892038596715412,9.76095001473913,6,2,2.765021885186953,1.1618001883778521,1.046404268252386,-2.638586940472412,4
164,-0.5622239389353676,-2.5408763784390382,10.200265661685126,9,0,1.046313878458846,1.5449983387349644,0.32481584570622857,-1.6444735363828282,1
165,-2.2943822355832353,-1.9898452695617448,5.874365415996394,5,0,0.8432100950293535,2.0380992716578636,0.03327967836841445,-0.4368107217508058,1
166,0.10803945249110761,-2.0272995294630283,9.961885465266478,6,1,1.7535275197693232,1.318595552873778,0.9427729458335478,-5.603056993030729,2
167,-0.44787267905056427,-1.8100514349702232,10.90748013549587,6,2,3.615533558839781,2.123930702865347,0.13190526309942052,-0.6756540216078832,2
168,-0.2988266499171206,-2.1212804014725513,10.046686043906805,6,1,4.470477655650064,4.715636590716006,0.0193355014662678,-0.4734860154987854,1
169,0.6991817752874432,-1.795956443949321,9.80687049617663,8,2,5.258845734089583,3.6754345539693944,0.6347804877746788,-1.5917563305969937,1
170,0.22934691367419846,-2.0297594059905926,7.731109648584906,5,0,0.628357370045221,3.9562904967005843,0.0004679385712866892,-0.4616466233722529,3
171,0.1348454674691734,-1.8812444252732874,11.581242643770402,3,1,3.190041730269035,1.7890469038104293,0.021552801978461187,-0.11972123245990893,2
172,-0.1399514414167358,-2.087643426951304,9.624723422297663,3,2,2.9469808837889317,4.913244524091762,0.4918416405380083,-0.42859853599789743,1
173,-0.036539893942026065,-2.2423731274543863,8.959575987533924,7,1,1.0350327599719227,0.7494327859145767,0.10998514680964847,-1.4123379460398138,1
174,-1.031514615360738,-1.8673964040850008,13.058312718819586,8,0,1.0708829504610022,4.27950286957164,0.5855668522297983,-6.297364355090147,1
175,0.13996113959108358,-2.037810814429958,11.409916569049404,10,2,0.38547239597043814,4.091373730770533,0.27645182578939403,-3.4080417158854748,3
176,-0.9095423466056333,-2.085870733857499,12.241891881285188,5,4,2.5378365109440804,5.858360100200528,0.1730715928612543,-1.168134915324854,3
177,-0.5713696135722511,-2.159915487466836,10.518551012248476,9,0,2.4499764225756513,2.9577471274422376,0.7919277518153971,-0.06490417525513623,1
178,-1.3243515782923605,-2.2931739622249623,7.500017767650721,13,1,2.662660362724607,0.9541212004415601,0.06008881485158934,-0.901656837659825,1
179,0.5229474112430209,-1.9895095156429963,9.67001227620943,7,1,0.9893324960454458,3.194977333113852,0.00350561555667726,-1.7679974346929523,1
180,1.9634250169646124,-1.9448460617370646,10.917316409777571,4,2,3.322268513724799,2.839936982301679,0.15819581386205048,-5.301902849410675,2
181,0.5347745796799812,-1.8830239604453143,10.710748577749804,8,5,2.6517539946325157,7.2872319899677045,0.0036509675932687997,-0.7024946008293892,3
182,-2.733550844664945,-2.161229265265562,9.921303546878981,6,1,1.506276602523836,2.196844248988059,0.24549915839436248,-0.9573740710171683,1
183,0.3100102271339774,-2.3665482396233335,8.782016011293774,10,3,0.4872551792707799,5.1161938765344965,1.1135799264530095,-0.15521799134984068,3
184,-0.29622685816607874,-1.849204693998779,12.283518706706102,8,0,3.2978516038722776,1.470370500389718,0.09451194254964315,-1.312569467542554,2
185,0.22026317496072806,-2.2036895043035005,8.59907096177956,9,1,6.048907938392229,3.5534181023589735,0.004516220745616774,-0.7095631568716605,1
186,1.2713147101970497,-2.464082490572812,7.853832118739538,6,0,4.004981916114242,6.178136461637263,0.008664568169575892,-0.49532143133440953,1
187,0.2607781499173149,-2.0881022010621546,7.738092134112611,10,2,2.929197721899763,3.215420117829519,1.0219598838578633e-05,-0.7494980127181934,1
188,0.8729558983572301,-1.9401747761760084,8.282829473822707,3,6,0.6016703097340882,0.4878888862556494,3.201104450253616e-05,-2.2525369301845855,5
189,0.41794341085522313,-1.7205799442428442,6.4281913825769,5,0,0.9088356672474522,2.4294512820020433,0.004475935727829215,-0.4258385891192932,1
190,-1.166855933033779,-2.262253996426712,10.800099220074442,7,1,0.7292177532945241,0.3733772205429122,2.671163530928846,-5.005415982525881,6
191,0.8813637263655862,-1.9633265881514241,8.099498304508197,8,5,1.1930849485966355,1.683138171825512,0.9308329916742677,-1.2468912649360568,6
192,0.8187916192467644,-2.2087101275765972,10.701801402484422,10,2,3.1619760693233334,4.763543416002717,0.056971979663655095,-1.72693208660867,1
193,0.04052803729080147,-1.846295372212034,12.871142456619168,4,2,0.41244081214901857,1.8472105585447154,0.112670071605699,-0.9134093174779485,2
194,0.9505618167702432,-2.080153813597341,11.941956273002127,7,0,2.901083459115474,1.4342030213417423,2.211620744143279,-1.339917354318939,2
195,0.8297432969194358,-1.4969836539049655,13.798543876973296,5,4,0.5398489381078548,1.1722930057493344,0.026928924865940524,-2.807635013733748,4
